,Experiment,Seed Type,Morphology,Replica,kltd after 1 Labels,kltd after 2 Labels,kltd after 3 Labels,kltd after 4 Labels,kltd after 5 Labels,kltd after 6 Labels,kltd after 7 Labels,kltd after 8 Labels,kltd after 9 Labels,kltd after 10 Labels,kltd after 11 Labels,kltd after 12 Labels,kltd after 13 Labels,kltd after 14 Labels,kltd after 15 Labels,kltd after 16 Labels,kltd after 17 Labels,kltd after 18 Labels,kltd after 19 Labels,kltd after 20 Labels,kltd after 21 Labels,kltd after 22 Labels,kltd after 23 Labels,kltd after 24 Labels,kltd after 25 Labels,kltd after 26 Labels,kltd after 27 Labels,kltd after 28 Labels,kltd after 29 Labels,kltd after 30 Labels,kltd after 31 Labels,kltd after 32 Labels,kltd after 33 Labels,kltd after 34 Labels,kltd after 35 Labels,kltd after 36 Labels,kltd after 37 Labels,kltd after 38 Labels,kltd after 39 Labels,kltd after 40 Labels,kltd after 41 Labels,kltd after 42 Labels,kltd after 43 Labels,kltd after 44 Labels,kltd after 45 Labels,kltd after 46 Labels,kltd after 47 Labels,kltd after 48 Labels,kltd after 49 Labels,kltd after 50 Labels
62,oracle,unseeded,spherical micelle,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.4,3.8,4.2,4.6,5.0,5.2,5.4,5.6,5.8,6.0
63,oracle,unseeded,spherical micelle,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.8,9.6,10.4,11.2,12.0,12.6,13.2,13.8,14.4,15.0,15.2,15.4,15.6,15.8,16.0
64,oracle,unseeded,spherical micelle,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,scientific,seeded,liquid,0,,,,,1.0,1.5,2.0,2.5,3.0,3.4,3.8,4.2,4.6,5.0,5.6,6.2,6.8,7.4,8.0,8.4,8.8,9.2,9.6,10.0,10.2,10.4,10.6,10.8,11.0,11.8,12.6,13.4,14.2,15.0,15.4,15.8,16.2,16.6,17.0,17.4,17.8,18.2,18.6,19.0,19.4,19.8,20.2,20.6,21.0,21.2
66,scientific,seeded,liquid,1,,,,,1.0,1.6,2.2,2.8,3.4,4.0,4.4,4.8,5.2,5.6,6.0,6.6,7.2,7.8,8.4,9.0,9.6,10.2,10.8,11.4,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.4,12.8,13.2,13.6,14.0,14.2,14.4,14.6,14.8,15.0,15.6,16.2,16.8,17.4,18.0
67,scientific,seeded,liquid,2,,,,,1.0,1.6,2.2,2.8,3.4,4.0,4.2,4.4,4.6,4.8,5.0,5.4,5.8,6.2,6.6,7.0,7.2,7.4,7.6,7.8,8.0,8.4,8.8,9.2,9.6,10.0,10.2,10.4,10.6,10.8,11.0,11.2,11.4,11.6,11.8,12.0,12.2,12.4,12.6,12.8,13.0,13.8,14.6,15.4,16.2,17.0
68,scientific,seeded,liquid,3,,,,,1.0,1.6,2.2,2.8,3.4,4.0,4.4,4.8,5.2,5.6,6.0,6.6,7.2,7.8,8.4,9.0,9.0,9.0,9.0,9.0,9.0,9.4,9.8,10.2,10.6,11.0,11.2,11.4,11.6,11.8,12.0,12.4,12.8,13.2,13.6,14.0,14.4,14.8,15.2,15.6,16.0,16.4,16.8,17.2,17.6,18.0
69,scientific,seeded,liquid,4,,,,,1.0,1.6,2.2,2.8,3.4,4.0,4.6,5.2,5.8,6.4,7.0,7.6,8.2,8.8,9.4,10.0,10.4,10.8,11.2,11.6,12.0,12.4,12.8,13.2,13.6,14.0,14.4,14.8,15.2,15.6,16.0,16.6,17.2,17.8,18.4,19.0,19.4,19.8,20.2,20.6,21.0,21.4,21.8,22.2,22.6,23.0
70,scientific,seeded,string,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0
71,scientific,seeded,string,1,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.6,8.2,8.8,9.4,10.0,10.4,10.8,11.2,11.6,12.0,13.0,14.0,15.0,16.0,17.0
72,scientific,seeded,string,2,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.2,6.4,6.6,6.8,7.0,7.2
73,scientific,seeded,string,3,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0
74,scientific,seeded,string,4,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.4,3.8,4.2,4.6,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0
75,scientific,seeded,string,5,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.4,7.8,8.2,8.6,9.0,9.2
76,scientific,seeded,membrane,0,,,,,1.0,1.25,1.5,1.75,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.4,5.8,6.2,6.6,7.0,7.4,7.8,8.2,8.6,9.0,9.4,9.8,10.2,10.6,11.0,11.2,11.4,11.6,11.8,12.0,12.4,12.8,13.2,13.6,14.0,14.2
77,scientific,seeded,membrane,1,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0,7.2,7.4,7.6,7.8,8.0,8.4
78,scientific,seeded,membrane,2,,,,,1.0,1.5,2.0,2.5,3.0,3.4,3.8,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.4,7.8,8.2,8.6,9.0,9.2
79,scientific,seeded,membrane,3,,,,,1.0,1.6,2.2,2.8,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.25,5.5,5.75,6.0,6.2,6.4,6.6,6.8,7.0,7.4,7.8,8.2,8.6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.2,9.4,9.6,9.8,10.0,10.2
80,scientific,seeded,membrane,4,,,,,1.0,1.5,2.0,2.5,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.4,7.8,8.2,8.6,9.0,9.2,9.4,9.6,9.8,10.0,10.6
81,scientific,seeded,vesicle,0,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0
82,scientific,seeded,vesicle,1,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.25,2.5,2.75,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0
83,scientific,seeded,vesicle,2,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.4,2.8,3.2,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0
84,scientific,seeded,vesicle,3,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0
85,scientific,seeded,vesicle,4,,,,,1.0,1.25,1.5,1.75,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.2,6.4,6.6,6.8,7.0,7.2
86,scientific,seeded,wormlike micelle,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.6,3.2,3.8,4.4,5.0,5.4
87,scientific,seeded,wormlike micelle,1,,,,,1.0,1.25,1.5,1.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0
88,scientific,seeded,wormlike micelle,2,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0,10.2,10.4,10.6,10.8,11.0,11.0,11.0,11.0,11.0,11.0
89,scientific,seeded,wormlike micelle,3,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.5,3.75,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
90,scientific,seeded,wormlike micelle,4,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
91,scientific,seeded,spherical micelle,0,,,,,1.0,1.0,1.0,1.0,1.0,1.8,2.6,3.4000000000000004,4.2,5.0,5.8,6.6,7.4,8.2,9.0,9.6,10.2,10.8,11.4,12.0,12.6,13.2,13.8,14.4,15.0,15.4,15.8,16.2,16.6,17.0,17.6,18.2,18.8,19.4,20.0,20.6,21.2,21.8,22.4,23.0,23.8,24.6,25.4,26.2,27.0,27.6
92,scientific,seeded,spherical micelle,1,,,,,1.0,1.25,1.5,1.75,2.0,2.4,2.8,3.2,3.6,4.0,4.6,5.2,5.8,6.4,7.0,7.0,7.0,7.0,7.0,7.0,7.4,7.8,8.2,8.6,9.0,9.0,9.0,9.0,9.0,9.0,9.4,9.8,10.2,10.6,11.0,11.2,11.4,11.6,11.8,12.0,12.0,12.0,12.0,12.0,12.0,12.2
93,scientific,seeded,spherical micelle,2,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4.8,5.6,6.4,7.2,8.0,8.6,9.2,9.8,10.4,11.0,11.4,11.8,12.2,12.6,13.0,13.4,13.8,14.2,14.6,15.0,15.6,16.2,16.8,17.4,18.0,18.4
94,scientific,seeded,spherical micelle,3,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.2
95,scientific,seeded,spherical micelle,4,,,,,1.0,1.25,1.5,1.75,2.0,2.6,3.2,3.8,4.4,5.0,5.4,5.8,6.2,6.6,7.0,7.2,7.4,7.6,7.8,8.0,8.4,8.8,9.2,9.6,10.0,10.4,10.8,11.2,11.6,12.0,12.0,12.0,12.0,12.0,12.0,12.2,12.4,12.6,12.8,13.0,13.2,13.4,13.6,13.8,14.0,14.4
96,scientific,unseeded,liquid,0,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.6,4.2,4.8,5.4,6.0,6.4,6.8,7.2,7.6,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0,10.0,10.0,10.0,10.0,10.0,10.6,11.2,11.8,12.4,13.0,13.4
97,scientific,unseeded,liquid,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,scientific,unseeded,liquid,2,,,,,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.4,3.8,4.2,4.6,5.0,5.6,6.2,6.8,7.4,8.0,8.6,9.2,9.8,10.4,11.0,11.6,12.2,12.8,13.4,14.0,14.6,15.2,15.8,16.4,17.0,18.0,19.0,20.0,21.0,22.0
99,scientific,unseeded,liquid,3,,,,,0.0,0.25,0.5,0.75,1.0,1.4,1.8,2.2,2.6,3.0,3.8,4.6,5.4,6.2,7.0,7.4,7.8,8.2,8.6,9.0,9.4,9.8,10.2,10.6,11.0,11.2,11.4,11.6,11.8,12.0,12.6,13.2,13.8,14.4,15.0,15.8,16.6,17.4,18.2,19.0,19.4,19.8,20.2,20.6,21.0,21.4
100,scientific,unseeded,liquid,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2000000000000002,1.6,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.6,7.2,7.8,8.4,9.0,9.0
101,scientific,unseeded,string,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,scientific,unseeded,string,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,scientific,unseeded,string,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,2.4000000000000004,3.2,4.0,4.6,5.2,5.8,6.4,7.0,7.4
104,scientific,unseeded,string,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.6,5.2,5.8,6.4,7.0,7.2
105,scientific,unseeded,string,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,scientific,unseeded,string,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,scientific,unseeded,string,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,scientific,unseeded,string,7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,scientific,unseeded,string,8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,scientific,unseeded,string,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.8,4.6,5.4,6.2,7.0,7.4,7.8,8.2,8.6,9.0,9.4,9.8
111,scientific,unseeded,membrane,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,scientific,unseeded,membrane,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,scientific,unseeded,membrane,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0
114,scientific,unseeded,membrane,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.4,3.8,4.2,4.6,5.0,5.2,5.4,5.6,5.8,6.0,6.6,7.2,7.8,8.4,9.0
115,scientific,unseeded,membrane,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,scientific,unseeded,vesicle,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0
117,scientific,unseeded,vesicle,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.4,1.8,2.2,2.6,3.0
118,scientific,unseeded,vesicle,2,,,,,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2000000000000002,1.6,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.4,5.8,6.2,6.6,7.0,7.2,7.4,7.6,7.8,8.0,8.2
119,scientific,unseeded,vesicle,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
120,scientific,unseeded,vesicle,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
121,scientific,unseeded,wormlike micelle,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,scientific,unseeded,wormlike micelle,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.6,4.2,4.8,5.4,6.0,6.6,7.2,7.8,8.4,9.0,9.4,9.8,10.2,10.6,11.0,11.8,12.6,13.4,14.2,15.0,15.4,15.8,16.2,16.6,17.0
123,scientific,unseeded,wormlike micelle,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.6,7.2,7.8,8.4,9.0,9.4
124,scientific,unseeded,wormlike micelle,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,scientific,unseeded,wormlike micelle,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.2,4.6,5.0,5.6,6.2,6.8,7.4,8.0,8.4,8.8,9.2,9.6,10.0,10.6,11.2,11.8,12.4,13.0,13.8,14.6,15.4,16.2,17.0
