Key,Value1,Value2
AAAAAABBAAAABAABBBBA,11.270389556884766,-1.1205350160598755
AAAAAABBAAABBAAAAABB,15.047863006591797,1.258622646331787
AAAAAABBAABAAAABBBBA,11.974449157714844,-0.9813064336776733
AAAAAABBAABBAAAAABBB,12.246542930603027,1.2535107135772705
AAAAAABBABBAAAAAABBB,9.019463539123535,8.185545921325684
AAAABBBAAABAABBAABAA,3.651853322982788,9.413435935974121
AAAABBBAABAAAABBAAAA,9.699169158935547,4.2009429931640625
AAABBBAAABBAABBBBAAA,0.5282719135284424,2.6661808490753174
AAABBBBAABAAABBBBABA,4.144552707672119,1.3047138452529907
AABBBBBAABAAABBBBAAA,-1.7968279123306274,4.519044876098633
AAAAAAAAABBBBBBBAABB,11.869406700134277,4.214590549468994
AAAAAAAAABBBBBBBABBA,8.593045234680176,-0.6352629065513611
AAAAAAAAABBBBBBBBAAB,12.176774024963379,4.4613037109375
AAAAAAAAABBBBBBBBABA,7.429302215576172,-0.7489559650421143
AAAAAAAAABBBBBBBBBAA,8.6402006149292,-2.2228240966796875
AAAAAABBBAABBABBBBAB,12.107540130615234,-1.515612006187439
AAAAAABBBABBAABBBBBA,10.604809761047363,-1.9843310117721558
AAAAAABBBBAAABBBBBAB,13.201225280761719,2.566667079925537
AAAAAABBBBAABBABBBBA,11.232827186584473,-0.2438824474811554
AAAAAABBBBAABBBBBABB,14.336498260498047,2.8394360542297363
AAAABBAABBAABABBAABA,16.6140079498291,3.5387675762176514
AAAABBAABBAABABBAABB,13.131665229797363,0.826382577419281
AAAABBAABBAABABBABAB,12.900496482849121,1.1353437900543213
AAAABBAABBAABABBABBA,12.335692405700684,0.3473154604434967
AAAABBAABBAABABBABBB,13.822115898132324,2.102078914642334
AAAABABAABBABBBBAAAA,5.071329593658447,-0.43643873929977417
AAAABBBAABAAABBBBAAA,2.1181468963623047,2.4069480895996094
AAAABBBBABBAABBABBAA,0.8349090218544006,0.26684698462486267
AAABBABBABBBABBABBAA,3.6359331607818604,1.4073482751846313
ABAABABAABBAABBBBAAB,19.032299041748047,3.4298622608184814
AAAAAABBABBAAAAAAAAB,6.360063076019287,8.652522087097168
AAAAAABBABBAAAAAAABB,7.776232719421387,8.195267677307129
AAAAAABBABBAAAAAABAA,18.666292190551758,1.5445023775100708
AAABAABBABBAAAAAABAB,13.546703338623047,5.9080023765563965
AAABAABBABBAAAAAABBA,13.467880249023438,-0.9047042727470398
AAAABABAABBAABBAAAAB,15.775192260742188,2.2797272205352783
AAAABABAABBAABBAABAB,13.372138977050781,2.1101558208465576
AAAABABAABBAABBBAAAA,5.89721155166626,1.920156478881836
AAAABABAABBABBBBBAAA,6.3841047286987305,-0.5318949818611145
AAAABABBABBAABBABBAA,6.069863796234131,2.4360928535461426
AAAABABAABAAABBBAAAA,9.397397994995117,4.754075527191162
AAAABABAABAAABBBBAAA,8.085213661193848,6.8811445236206055
AAAABABAABBAAABABBAA,15.4369478225708,4.233806133270264
AAAABABAABBABBBBABAA,6.550991058349609,-0.5362796783447266
AAABBABBABBAABBABBAA,0.025577258318662643,1.5320457220077515
AAAAAAAAAABBBBBBBBBB,13.437626838684082,0.798540472984314
AAAAAAAAABBBABBBBABB,11.235612869262695,3.730388641357422
AAAAAAAAABBBABBBBBAB,10.368731498718262,4.47548246383667
AAAAAAAAABBBBABBBBAB,9.960464477539062,4.279371738433838
AAAAAAAAABBBBBBBAABB,12.549572944641113,4.387474060058594
AAAAAAAAABBBBBBBBAAB,12.140887260437012,4.267933368682861
AAAABABAABBAABBBAABA,16.853038787841797,3.5508692264556885
AAAABABAABBAABBBABAB,13.685227394104004,2.6793625354766846
AAAABABAABBAABBBBAAB,12.67172908782959,0.7170141339302063
AAAABABBABBAABBBBABA,10.91652774810791,0.9968838095664978
ABAABABAABBAABBBBAAA,9.203783988952637,5.735466480255127
AAAAAAAAABBABBBABBAA,7.502298831939697,6.97868013381958
AAAAAAAAABBBAABABBAA,10.96678638458252,3.1610684394836426
AAAAAAAAABBBABABBAAB,11.392829895019531,5.006335735321045
AAAAAAAAABBBABABBABA,11.077072143554688,5.409695625305176
AAAAAAAABBBBABBABBAA,11.860906600952148,0.6390567421913147
AAAAAABBBBBAAAAAAAAB,5.781332969665527,9.172515869140625
AAAAAABBBBBAAAAAABBA,11.840472221374512,4.427572727203369
AAAAAABBBBBAAAAABAAB,8.87938404083252,7.397890090942383
AAAAAAAABABBBBBBBBBB,14.284215927124023,1.6148203611373901
AAAAAAABBABBBBBBBBBA,8.261795997619629,-3.641007661819458
AAAAAAABBBABBBBBBBAB,12.561172485351562,4.235628128051758
AAAAAABBBABBBBBBBBAA,5.460440158843994,-2.6741745471954346
AAAAAABBBBABBBBBBBAA,7.5663557052612305,-1.215316653251648
AAAAAAAAABBABABBBBAB,10.865267753601074,3.6676979064941406
AAAAAAAAABBBABBABBAB,9.209155082702637,4.220127105712891
AAAAAAAAABBBABBBBABA,8.238504409790039,1.3294785022735596
AAAAAAAAABBBABBBBBAA,7.861059665679932,-0.43080633878707886
AAAAAAAAABBBBABBABAB,9.595077514648438,4.974920749664307
AAAABBBAAABAABBABBAA,0.5956385135650635,3.57658314704895
AAAABBBAABAAABBBAABA,9.674508094787598,3.7608087062835693
AAAABBBAABAAABBBABAA,3.060246706008911,3.6726551055908203
AAAABBBAABAAABBBBABA,9.104668617248535,-1.43985915184021
AAABBBAAABAAABBBBAAA,6.0463056564331055,9.998824119567871
AAAAAAAAABABBBBABBAA,7.30324649810791,2.761375904083252
AAAAAAAAABABBBBBABAA,6.450099945068359,3.325784683227539
AAAAAAAAABBABBBBABAA,7.919039726257324,2.3065409660339355
AAAAAAAAABBBABBBAABA,9.291766166687012,4.510462760925293
AAAAABAAABBABBBABBAA,12.14976692199707,-0.7331873774528503
AAAAAABBAABAAAAABAAB,19.43539047241211,2.1047844886779785
AAAAAABBABBAAAAABBAB,10.003159523010254,6.046275615692139
AAAAAABBABBAAAABABAB,10.174910545349121,4.883757591247559
AAAAAABBABBAAAABBAAB,11.099335670471191,4.105984687805176
AAAAAABBABBAABAABAAB,12.759054183959961,4.760513782501221
AAAAAABBABBAAAAAABAB,7.100539684295654,8.009669303894043
AAAAAABBABBAAAAABAAA,17.0602970123291,1.0162993669509888
AAAAAABBABBBAAAAABBB,9.926243782043457,5.2771100997924805
AAABAABBABBAAAAABAAB,16.005653381347656,4.963640213012695
AABAAABBABBAAAAABAAB,19.165969848632812,3.348309278488159
AAAABABAABAABABAABBB,18.118579864501953,1.677728533744812
AAAABABAABBAABBBBAAA,5.909176349639893,2.3397912979125977
AAAABBAABBABAAAABBAB,11.478774070739746,3.3843135833740234
AAABABBBBAABAAABAAAB,15.377140045166016,0.814230740070343
ABAABABAAABAABBAABAB,20.319110870361328,2.7131130695343018
AAAAAAAAABABBBAAAABB,8.507410049438477,8.90905475616455
AAAAAAAAABABBBBAAAAA,10.497881889343262,2.4975240230560303
AAAAAAAAABABBBBAAABA,8.73122501373291,8.490373611450195
AAAAAAAAABABBBBAABAB,12.573563575744629,5.128608226776123
AAAABAAAABABBBBAAAAB,16.69479751586914,5.284263610839844
AAAAAAAAABABBBBBAAAA,8.43248176574707,2.066255807876587
AAAAAAAAABABBBBBAABB,13.885597229003906,5.436683654785156
AAAAAAAAABABBBBBABAB,11.770916938781738,4.441593170166016
AAAAAAAAABABBBBBBAAA,8.080395698547363,1.8044685125350952
AABAAAAAABABBBBBAABB,11.388582229614258,3.163844347000122
AAAAAAABBBBAAAAAABAB,6.180202960968018,9.685737609863281
AAAAAABBBBBAAAAAAAAA,13.232630729675293,0.09260564297437668
AAAAAABBBBBAAAABAABA,16.98746109008789,3.0209155082702637
AAAABABBBBBAAAAAAAAA,6.03314208984375,-0.5740498304367065
AAAABABBBBBAAAAAAABB,8.751840591430664,6.765349864959717
AAAAABAABBAABABABBBB,13.630515098571777,4.648722171783447
AAAAABAABBABBAABBBAA,11.320158004760742,0.08217155188322067
AAAABAAABBAABAABBBBA,14.504295349121094,4.631753444671631
AAAABAAABBAABABABBBA,11.814901351928711,3.4312005043029785
AAAABAAABBAABBAABBBA,14.732590675354004,4.474208831787109
AAABBAAABBAABABBAAAA,4.49543571472168,2.3766403198242188
AAABBBAABAAAAABBAABA,7.792811870574951,8.096732139587402
AABBBBAABBAABABBAABB,9.45615005493164,2.294689178466797
AABBBBAABBABBABBABAA,-1.2761762142181396,2.1586897373199463
BAABBBAABBAABABBAABA,10.26732349395752,5.56545352935791
AAAABBAABBABBABBABAA,6.3928351402282715,-0.16905492544174194
AAABBBAABAAABABBAABA,8.005219459533691,7.237255096435547
AAABBBAABBAABABBAAAA,-0.11309240758419037,1.416068434715271
AAABBBAABBAABABBAAAB,11.50390625,0.43339675664901733
AABBBBAABBAABABBABAB,10.908838272094727,3.267475128173828
AAABBABBBAAAAABABBAA,2.121323823928833,3.1436917781829834
AAABBABBBAAAABBAABBA,2.888216972351074,0.9904605746269226
AAABBABBBAAAABBAABBB,10.621108055114746,0.8689813017845154
AAABBABBBAAABBBAABAA,-1.5296941995620728,3.8658559322357178
AAAABBAABBAAAABBAAAB,14.56173324584961,0.7614015340805054
AAAABBAABBAABBBABBAA,2.213935136795044,-0.23620693385601044
AAAABBABBBAABABABBBA,12.207731246948242,0.22675104439258575
AAABBBAABBAABABBABAA,-0.23491278290748596,2.0843095779418945
BAAABBAABBAABABABBBA,12.086064338684082,3.7093405723571777
AAAAAABBBAAABAAABBBB,15.621868133544922,2.3673479557037354
ABAAAAAABAAAABBBBBBA,12.295101165771484,-0.22269420325756073
ABABABABAAAAABAABABB,6.514219760894775,1.7245097160339355
ABBAAABABABAAABABAAB,20.149559020996094,1.6965281963348389
BAAABBABBAAAABAAAABB,13.3677978515625,0.40837764739990234
AAABBABBBAAAABBAAABA,7.430041313171387,8.674626350402832
AABAAABBBABABBAAAABA,15.230682373046875,2.632603406906128
AABABAAAABABABBABBAA,9.316393852233887,4.99539041519165
ABAABBBAAABABAAABABA,15.775842666625977,4.811593055725098
ABBBBABAAABAABAAAAAB,12.157001495361328,0.9798879027366638
AAABBBAABBAABABBAABA,10.759112358093262,5.508998394012451
AAABBBAABBAABABBAABB,12.64236831665039,0.9178448915481567
AAABBBAABBAABABBABAB,12.189431190490723,0.682487428188324
AAABBBAABBAABABBABBA,8.806901931762695,0.5033272504806519
AAABBBAABBABBABBABAA,0.2545687258243561,1.396506905555725
AAAABBAABBAAAABABBAA,9.159928321838379,2.105656147003174
AAAABBAABBAABABBAAAA,3.8701014518737793,1.49167001247406
AAAABBAABBAABABBAAAB,12.036276817321777,-1.180548906326294
AABABBAABBAABABBAABB,12.590180397033691,1.5224964618682861
AAAAAABBBBAAAAAAABBB,10.417171478271484,5.683516502380371
AAAAAABBBBAAAABAABBB,11.94131851196289,5.148690700531006
AAAAAABBBBBAAAAAABAB,8.243550300598145,7.725105285644531
AAAAAABBBBBAAAAAABBB,9.6084566116333,6.835412502288818
AAAAAABBBBBAAAAABBAA,13.91495132446289,2.164950132369995
AAAAAAAAABBABBABBABB,9.382430076599121,3.915996789932251
AAAAAAAAABBABBABBBAB,11.123297691345215,4.405996799468994
AAAAAAAAABBBABAABBAB,10.671984672546387,5.484134674072266
AAAAAAAAABBBABBABBAA,8.44925308227539,6.972344398498535
AAAAAAAAABBBABBABBBA,11.145978927612305,2.60990309715271
AAAAAAAAABABBBBAABAA,9.3848876953125,3.6841278076171875
AAAAAAAAABABBBBABABA,9.663056373596191,6.040550231933594
AAAAAAAAABABBBBBAAAB,8.056914329528809,7.2888288497924805
AAAAAAAAABABBBBBAABA,8.313593864440918,7.011916160583496
ABAAAAAAABABBBBAABAA,11.384687423706055,0.5574052929878235
AAABABBABBBBAAAAAAAB,12.102079391479492,4.8802170753479
AABBABAABAAAAAAABBBB,12.422079086303711,0.059766437858343124
BAABBBAABAAAAAAAABBB,11.540924072265625,-0.760634183883667
BABAAAAAABABAABABBAB,12.96357250213623,0.021147431805729866
BABAAABAAABAABABAABB,13.82542896270752,2.369033098220825
AAAAAABBABBAAAAAABBA,12.141356468200684,5.049435138702393
AAAAAABBABBAAAAABAAB,8.190505981445312,7.672226905822754
AAABAABBABBAAAAAABBB,10.012877464294434,5.637267589569092
ABAAAABBABBAAAAAABBB,12.038466453552246,5.5074872970581055
BAAAAABBABBAAAAAABBB,10.802839279174805,5.395834445953369
AAAAAABBABBAAAAAAAAA,17.631874084472656,1.0902806520462036
AAAAAABBABBAAAAAAABA,19.62917709350586,3.0133612155914307
AAAAAABBABBAAABAABAB,10.90782642364502,3.900843858718872
AAAAAABBBBBAAAAAAAAB,5.774402141571045,8.669872283935547
AAAAAABBBBBAAAAAAABA,13.446577072143555,5.035164833068848
AAAAAABBBBBAAAAAAABB,8.202027320861816,7.584740161895752
AAAAAABBBBBAAAAAABAA,20.246620178222656,2.388096332550049
AAAAAABBBBBAAAAAABAB,6.541602611541748,9.195469856262207
AAAAAABBBBBBAAAAAAAB,9.60877799987793,6.921237945556641
AAAABAAABBAABABAABBA,18.93719482421875,3.6263675689697266
AAAABAAABBAABABABBAA,13.91362476348877,2.3598198890686035
AAAABAAABBAABABABBAB,13.187241554260254,4.417054653167725
AAAABAAABBAABABBABBA,13.124960899353027,4.319322109222412
AAAABBAABBAABABABBAA,5.411553859710693,2.4095797538757324
AAAAAAABBBBAAAAAAAAA,18.573383331298828,1.7818148136138916
AAAAAAABBBBAAAAAAABA,10.998665809631348,5.664658069610596
AAAAAAABBBBAAABAABAB,8.471317291259766,7.570998191833496
BAAAAAABBBBAAAAAAAAB,7.623144149780273,6.978397846221924
BAAAAAABBBBAAAAAAABB,4.551022529602051,8.544965744018555
AAAABBBAABAAABBBAAAA,3.7531161308288574,3.0203564167022705
AAAABBBAABBAABBBBAAA,0.4553437829017639,0.20667728781700134
AAABBBAAABAAABBBBABA,7.693014144897461,3.948793649673462
AAABBBBAABAAABBBBAAB,9.369909286499023,-0.6032390594482422
AAABBBBAABBAABBABBAA,-0.8493399024009705,1.8471907377243042
AAAAAABAABBAABBBBAAA,12.65634536743164,0.08900681138038635
AAAABABAABBAAABBBAAB,13.471299171447754,2.1686489582061768
AABABABAABBAABBBABAA,10.929289817810059,6.016039848327637
ABAABABBABBAABBABBAA,10.02880573272705,5.20772123336792
BAAABABAABBAABBBAAAB,17.628467559814453,2.8742830753326416
AAABBAAABBAABABBAAAB,14.447354316711426,0.814801037311554
AAABBBAABAAAAABBAAAB,11.3650484085083,1.2700908184051514
AAABBBAABAAAAABBABAA,2.809763193130493,8.737719535827637
AAABBBAABAABAABBAABA,8.214309692382812,8.558944702148438
AABBBBAABBABBAABABAA,4.367975234985352,4.275545120239258
